alert_type,severity,node_id,coord,node_type_norm,current_alliance,server_side,status_norm,protection_status,safe_until_jst,reason,review_status,memo
uncertain,mid,#511:J-19,J-19,fishery,CDf8,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:H-17,H-17,fishery,WbW,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:H-7,H-7,fishery,JLO,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:J-9,J-9,fishery,OOEf,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
destroyed_city,critical,#511:g-12,g-12,city,,destroyed,destroyed,destroyed,,city is destroyed,open,都市破壊OCR IMG_1438.PNG / 2026/05/30 12:42:58 / #511 X:549 Y:649 Lv.3都市 / 攻撃側 #480[BgNa] / 防衛側 #511[DaNG] / 宝箱×10 / 破壊済み・復活なし
uncertain,mid,#511:j-8,j-8,city,JL2,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:c-12,c-12,city,JL0,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
destroyed_city,critical,#511:d-8,d-8,city,,destroyed,destroyed,destroyed,,city is destroyed,open,都市破壊OCR IMG_1434.PNG / 2026/05/30 12:08:03 / #511 X:349 Y:349 Lv.3都市 / 攻撃側 #523[fIrE] / 防衛側 #511[2N7] / 宝箱×10 / 破壊済み・復活なし
destroyed_city,critical,#511:f-8,f-8,city,,destroyed,destroyed,destroyed,,city is destroyed,open,"Dropbox破壊OCR IMG_1465.PNG / 2026/05/30 20:04:58 / #523[WUG] が #511[JL0] 領有中の Lv.3都市 #511(349,549) を破壊 / 宝箱x10 / 破壊済み・復活なし"
uncertain,mid,#511:G-5,G-5,fishery,JL2,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
enemy_owned,high,#511:h-2,h-2,trade,476B,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
enemy_owned,high,#511:f-2,f-2,trade,BgNa,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
enemy_owned,high,#511:a-2,a-2,trade,476X,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
enemy_owned,high,#511:b-2,b-2,trade,476d,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
uncertain,mid,#511:c-2,c-2,trade,fIrE,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:d-2,d-2,trade,Stj,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
enemy_owned,high,#511:e-2,e-2,trade,AAOA,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
uncertain,mid,#511:g-2,g-2,trade,one,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
enemy_owned,high,#511:i-2,i-2,trade,476Z,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
enemy_owned,high,#511:j-2,j-2,trade,BgNa,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
uncertain,mid,#511:G-15,G-15,fishery,sbM,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:F-15,F-15,fishery,sbM,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:H-3,H-3,fishery,JL2,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:J-15,J-15,fishery,CDf8,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:K-15,K-15,fishery,WbW,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:E-17,E-17,fishery,sbM,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:H-1,H-1,fishery,ALj,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
enemy_owned,high,#511:J-7,J-7,fishery,476M,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
uncertain,mid,#511:F-17,F-17,fishery,sbM,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
enemy_owned,high,#511:J-3,J-3,fishery,476B,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
enemy_owned,high,#511:J-1,J-1,fishery,476Z,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
uncertain,mid,#511:G-19,G-19,fishery,sbM,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:d-16,d-16,city,sbM,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
destroyed_city,critical,#511:e-14,e-14,city,,destroyed,destroyed,destroyed,,city is destroyed,open,都市破壊ログ 2026/05/28 12:25:14 / #511 X:649 Y:449 Lv.3都市 / 攻撃側 #480[BgNa] / 防衛側 #511[SVa] / 宝箱×10 / 破壊済み・復活なし
destroyed_city,critical,#511:d-14,d-14,city,,destroyed,destroyed,destroyed,,city is destroyed,open,都市破壊ログ 2026/05/28 12:35:01 / #511 X:649 Y:349 Lv.3都市 / 攻撃側 #480[WbW] / 防衛側 #511[SVa] / 宝箱×10 / 破壊済み・復活なし
uncertain,mid,#511:H-9,H-9,fishery,JLO,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:I-9,I-9,fishery,NBNH,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
destroyed_city,critical,#511:g-10,g-10,city,,destroyed,destroyed,destroyed,,city is destroyed,open,都市破壊ログ 2026/05/27 20:20:19 / #511 X:449 Y:649 Lv.3都市 / 攻撃側 #480[WbW] / 防衛側 #511[DaNG] / 宝箱×10 / 破壊済み・復活なし
destroyed_city,critical,#511:j-20,j-20,city,,destroyed,destroyed,destroyed,,city is destroyed,open,都市破壊ログ 2026/05/28 00:02:18 / #511 X:949 Y:949 Lv.1都市 / 攻撃側 #480[CDF8] / 防衛側 #511 / 宝箱×2 / 破壊済み・復活なし
destroyed_city,critical,#511:h-14,h-14,city,,destroyed,destroyed,destroyed,,city is destroyed,open,都市破壊ログ 2026/05/28 12:06:12 / #511 X:649 Y:749 Lv.2都市 / 攻撃側 #476[476X] / 防衛側 #511[DaNG] / 宝箱×5 / 破壊済み・復活なし
uncertain,mid,#511:j-6,j-6,city,JL2,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:h-4,h-4,city,JL2,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
destroyed_city,critical,#511:e-8,e-8,city,,destroyed,destroyed,destroyed,,city is destroyed,open,都市破壊ログ 2026/05/27 20:23:12 / #511 X:349 Y:449 Lv.3都市 / 攻撃側 #523[WUG] / 防衛側 #511[JLO] / 宝箱×10 / 破壊済み・復活なし
destroyed_city,critical,#511:g-8,g-8,city,,destroyed,destroyed,destroyed,,city is destroyed,open,都市破壊OCR IMG_1430.PNG / 2026/05/30 04:11:00 / #511 X:349 Y:649 Lv.3都市 / 攻撃側 #523[WUG] / 防衛側 #511[JL0] / 宝箱×10 / 表記補正:JLO->JL0 / 破壊済み・復活なし
enemy_owned,high,#511:H-19,H-19,fishery,BgNa,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
uncertain,mid,#511:G-3,G-3,fishery,EDFS,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:K-9,K-9,fishery,OOEf,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:K-17,K-17,fishery,SVo,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
enemy_owned,high,#511:J-17,J-17,fishery,AAOA,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
uncertain,mid,#511:A-1,A-1,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:A-11,A-11,fishery,K4TR,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
destroyed_city,critical,#511:a-12,a-12,city,,destroyed,destroyed,destroyed,,city is destroyed,open,都市破壊OCR IMG_1431.PNG / 2026/05/30 04:48:18 / #511 X:549 Y:49 Lv.1都市 / 攻撃側 #523[K4TR] / 防衛側 #511 / 宝箱×2 / 破壊済み・復活なし
uncertain,mid,#511:A-13,A-13,fishery,sbM,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
destroyed_city,critical,#511:a-14,a-14,city,,destroyed,destroyed,destroyed,,city is destroyed,open,"Dropbox破壊OCR IMG_1465.PNG / 2026/05/30 13:03:42 / #523[EDFS] が #511 領有中の Lv.1都市 #511(649,49) を破壊 / 宝箱x2 / 破壊済み・復活なし"
uncertain,mid,#511:A-15,A-15,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:a-16,a-16,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:A-17,A-17,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:a-18,a-18,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:A-19,A-19,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:a-20,a-20,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:A-21,A-21,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:A-3,A-3,fishery,u3o,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
destroyed_city,critical,#511:a-4,a-4,city,,destroyed,destroyed,destroyed,,city is destroyed,open,都市破壊OCR IMG_1430.PNG / 2026/05/30 04:07:43 / #511 X:149 Y:49 Lv.1都市 / 攻撃側 #523[u3o] / 防衛側 #511[SVh] / 宝箱×2 / 破壊済み・復活なし
uncertain,mid,#511:a-6,a-6,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:A-9,A-9,fishery,K4TR,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:B-1,B-1,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:b-10,b-10,city,sbM,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:B-11,B-11,fishery,EDFS,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:b-12,b-12,city,sbM,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:B-13,B-13,fishery,WUG,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:b-14,b-14,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:B-15,B-15,fishery,sbM,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:b-16,b-16,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:B-17,B-17,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:b-18,b-18,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:B-19,B-19,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:b-20,b-20,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
destroyed_city,critical,#511:b-4,b-4,city,,destroyed,destroyed,destroyed,,city is destroyed,open,都市破壊ログ 2026/05/28 12:07:41 / #511 X:149 Y:149 Lv.1都市 / 攻撃側 #523[K4TR] / 防衛側 #511[2N7] / 宝箱×2 / 破壊済み・復活なし
destroyed_city,critical,#511:b-6,b-6,city,,destroyed,destroyed,destroyed,,city is destroyed,open,都市破壊ログ 2026/05/28 12:14:39 / #511 X:249 Y:149 Lv.1都市 / 攻撃側 #523[u3o] / 防衛側 #511 / 宝箱×2 / 破壊済み・復活なし / 同座標追加ログ 2026/05/28 12:23:26 #523[u3o]
destroyed_city,critical,#511:b-8,b-8,city,,destroyed,destroyed,destroyed,,city is destroyed,open,都市破壊ログ 2026/05/28 12:19:24 / #511 X:349 Y:149 Lv.1都市 / 攻撃側 #523[K4TR] / 防衛側 #511 / 宝箱×2 / 破壊済み・復活なし
uncertain,mid,#511:B-9,B-9,fishery,K4TR,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:C-1,C-1,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:c-14,c-14,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:C-15,C-15,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
destroyed_city,critical,#511:c-16,c-16,city,,destroyed,destroyed,destroyed,,city is destroyed,open,都市破壊OCR IMG_1437.PNG / 2026/05/30 12:24:14 / #511 X:749 Y:249 Lv.2都市 / 攻撃側 #480[AAOA] / 防衛側 #511[sbM] / 宝箱×5 / 破壊済み・復活なし
uncertain,mid,#511:C-17,C-17,fishery,IMp,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:c-18,c-18,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:C-19,C-19,fishery,TrX,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:c-20,c-20,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:C-21,C-21,fishery,TrX,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
destroyed_city,critical,#511:c-4,c-4,city,,destroyed,destroyed,destroyed,,city is destroyed,open,都市破壊ログ 2026/05/28 10:36:13 / #511 X:149 Y:249 Lv.1都市 / 攻撃側 #523[5DU] / 防衛側 #511 / 宝箱×2 / 破壊済み・復活なし
uncertain,mid,#511:c-6,c-6,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:c-8,c-8,city,JL0,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:D-1,D-1,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:d-10,d-10,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:D-11,D-11,fishery,fIrE,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:d-12,d-12,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
enemy_owned,high,#511:D-15,D-15,fishery,AAOA,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
uncertain,mid,#511:d-18,d-18,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:D-21,D-21,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
destroyed_city,critical,#511:d-4,d-4,city,,destroyed,destroyed,destroyed,,city is destroyed,open,都市破壊OCR IMG_1437.PNG / 2026/05/30 12:25:17 / #511 X:149 Y:349 Lv.1都市 / 攻撃側 #523[5DU] / 防衛側 #511 / 宝箱×2 / 破壊済み・復活なし
uncertain,mid,#511:e-10,e-10,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:E-11,E-11,fishery,NBNH,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:e-12,e-12,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:E-13,E-13,fishery,WbW,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:E-21,E-21,fishery,TRh,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
destroyed_city,critical,#511:e-4,e-4,city,,destroyed,destroyed,destroyed,,city is destroyed,open,都市破壊ログ 2026/05/28 12:19:34 / #511 X:149 Y:449 Lv.1都市 / 攻撃側 #523[EDFS] / 防衛側 #511 / 宝箱×2 / 破壊済み・復活なし
destroyed_city,critical,#511:e-6,e-6,city,,destroyed,destroyed,destroyed,,city is destroyed,open,都市破壊OCR IMG_1436.PNG / 2026/05/30 12:20:49 / #511 X:249 Y:449 Lv.2都市 / 攻撃側 #523[5DU] / 防衛側 #511[2N7] / 宝箱×5 / 破壊済み・復活なし
uncertain,mid,#511:E-9,E-9,fishery,NBNH,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:F-1,F-1,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:f-10,f-10,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:F-11,F-11,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:f-12,f-12,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:F-13,F-13,fishery,WbW,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:f-16,f-16,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:f-20,f-20,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:f-4,f-4,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:f-6,f-6,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:F-9,F-9,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:G-1,G-1,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
enemy_owned,high,#511:G-11,G-11,fishery,BgNa,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
enemy_owned,high,#511:G-13,G-13,fishery,BgNa,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
uncertain,mid,#511:g-16,g-16,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
destroyed_city,critical,#511:g-18,g-18,city,,destroyed,destroyed,destroyed,,city is destroyed,open,都市破壊ログ 2026/05/28 12:07:38 / #511 X:849 Y:649 Lv.1都市 / 攻撃側 #480[BgNa] / 防衛側 #511 / 宝箱×2 / 破壊済み・復活なし
destroyed_city,critical,#511:g-20,g-20,city,,destroyed,destroyed,destroyed,,city is destroyed,open,都市破壊OCR IMG_1430.PNG / 2026/05/30 00:08:17 / #511 X:949 Y:649 Lv.1都市 / 攻撃側 #480[CDf8] / 防衛側 #511 / 宝箱×2 / 破壊済み・復活なし
enemy_owned,high,#511:G-21,G-21,fishery,476M,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
uncertain,mid,#511:g-4,g-4,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
destroyed_city,critical,#511:g-6,g-6,city,,destroyed,destroyed,destroyed,,city is destroyed,open,都市破壊ログ 2026/05/27 20:25:53 / #511 X:249 Y:649 Lv.2都市 / 攻撃側 #523[WUG] / 防衛側 #511[JL0] / 宝箱×5 / 破壊済み・復活なし
uncertain,mid,#511:G-9,G-9,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
destroyed_city,critical,#511:h-10,h-10,city,,destroyed,destroyed,destroyed,,city is destroyed,open,都市破壊ログ 2026/05/28 12:33:26 / #511 X:449 Y:749 Lv.2都市 / 攻撃側 #523[NBNH] / 防衛側 #511[DaNG] / 宝箱×5 / 破壊済み・復活なし
destroyed_city,critical,#511:h-12,h-12,city,,destroyed,destroyed,destroyed,,city is destroyed,open,都市破壊ログ 2026/05/28 12:03:31 / #511 X:549 Y:749 Lv.2都市 / 攻撃側 #476[476X] / 防衛側 #511[DaNG] / 宝箱×5 / 破壊済み・復活なし
uncertain,mid,#511:H-13,H-13,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:h-18,h-18,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
destroyed_city,critical,#511:h-20,h-20,city,,destroyed,destroyed,destroyed,,city is destroyed,open,都市破壊ログ 2026/05/28 12:38:18 / #511 X:949 Y:749 Lv.1都市 / 攻撃側 #476[476M] / 防衛側 #511 / 宝箱×2 / 破壊済み・復活なし
enemy_owned,high,#511:H-21,H-21,fishery,476M,enemy,owned,safe_time_missing,,resolved owner server is enemy,open,
uncertain,mid,#511:H-5,H-5,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
destroyed_city,critical,#511:h-6,h-6,city,,destroyed,destroyed,destroyed,,city is destroyed,open,都市破壊ログ 2026/05/28 12:29:10 / #511 X:249 Y:749 Lv.2都市 / 攻撃側 #523[fIrE] / 防衛側 #511 / 宝箱×5 / 破壊済み・復活なし
uncertain,mid,#511:h-8,h-8,city,JL0,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:i-10,i-10,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:i-12,i-12,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:I-13,I-13,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
destroyed_city,critical,#511:i-14,i-14,city,,destroyed,destroyed,destroyed,,city is destroyed,open,"Dropbox破壊OCR IMG_1465.PNG / 2026/05/30 13:06:13 / #480[CDf8] が #511 領有中の Lv.1都市 #511(649,849) を破壊 / 宝箱x2 / 破壊済み・復活なし"
uncertain,mid,#511:i-16,i-16,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:i-18,i-18,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
destroyed_city,critical,#511:i-20,i-20,city,,destroyed,destroyed,destroyed,,city is destroyed,open,都市破壊ログ 2026/05/28 00:04:30 / #511 X:949 Y:849 Lv.1都市 / 攻撃側 #480[CDF8] / 防衛側 #511 / 宝箱×2 / 破壊済み・復活なし
uncertain,mid,#511:i-4,i-4,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:i-6,i-6,city,JL2,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:I-7,I-7,fishery,JL2,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:i-8,i-8,city,JL2,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:j-10,j-10,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:j-12,j-12,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:j-14,j-14,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
destroyed_city,critical,#511:j-16,j-16,city,,destroyed,destroyed,destroyed,,city is destroyed,open,都市破壊ログ 2026/05/28 13:05:47 / #511 X:749 Y:949 Lv.1都市 / 攻撃側 #480[AAOA] / 防衛側 #511 / 宝箱×2 / 破壊済み・復活なし
destroyed_city,critical,#511:j-18,j-18,city,,destroyed,destroyed,destroyed,,city is destroyed,open,都市破壊ログ 2026/05/28 12:28:41 / #511 X:849 Y:949 Lv.1都市 / 攻撃側 #480[AAOA] / 防衛側 #511 / 宝箱×2 / 破壊済み・復活なし
uncertain,mid,#511:J-21,J-21,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:j-4,j-4,city,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:J-5,J-5,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:K-1,K-1,fishery,JL2,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:K-19,K-19,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:K-3,K-3,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:K-5,K-5,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#511:K-7,K-7,fishery,,unknown,neutral_or_unknown,neutral_or_unknown,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:H-3,H-3,fishery,UrE,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:C-5,C-5,fishery,EDFS,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:A-11,A-11,fishery,K4TR,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:J-21,J-21,fishery,ALi,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:b-12,b-12,city,5DU,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:c-14,c-14,city,5DU,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:K-1,K-1,fishery,UrE,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:b-6,b-6,city,K4TR,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
uncertain,mid,#523:C-21,C-21,fishery,5DU,unknown,owned,safe_time_missing,,"owner server, current alliance, or side judgment needs review",open,
