node_id,owner_server,owner_alliance,affiliation,acquired_at_jst,source,confidence,last_confirmed_at,last_event_id,status,note
#503:D-7,,TkTk,unknown,2026/05/26 23:49,legacy_management_table,medium,2026/05/26 23:49,,active,RAW_OCR_LOG row41 / #503 X:299 Y:299 Lv.3 漁場 / 中立/未登録 -> TkTk / 画像:323B43BC / Dropbox赤字OCR重複確認
#503:F-9,#476,476A,unknown,2026/05/26 22:44,legacy_management_table,medium,2026/05/26 22:44,,active,RAW_OCR_LOG row37 / #503 X:399 Y:499 Lv.4 漁場 / 中立/未登録 -> 476A / 画像:968A1AD3
#503:H-3,,xjR,unknown,2026/05/26 19:56,legacy_management_table,medium,2026/05/26 19:56,,active,RAW_OCR_LOG row33 / #503 X:99 Y:699 Lv.1 漁場 / 中立/未登録 -> xjR / 画像:D276CB23
#503:A-13,,hOe,unknown,2026/05/26 2:18,legacy_management_table,medium,2026/05/26 2:18,,active,RAW_OCR_LOG row12 / #503 X:599 Y:20 Lv.1 漁場 / 中立/未登録 -> hOe / 画像:0D6ACF3D
#503:A-5,,Bye,unknown,2026/05/25 23:11,legacy_management_table,medium,2026/05/25 23:11,,active,赤字OCR IMG_1088.PNG / #503 X:199 Y:20 Lv.1 漁場 / GX99 -> Bye
#503:A-17,,Digg,unknown,2026/05/25 14:00,legacy_management_table,medium,2026/05/25 14:00,,active,手入力ログ 2026/05/25 14:00 / #503 X:799 Y:20 Lv.1 漁場 / 中立/未登録 -> Digg
#503:A-15,,GX99,unknown,2026/05/29 21:23,legacy_management_table,medium,2026/05/29 21:23,,active,動画OCR 20260529_214926_trim15 crop_0182.png / #503 X:699 Y:20 Lv.1 漁場 / AAOA -> GX99
#503:E-17,,TIKW,unknown,2026/05/24 22:09,legacy_management_table,medium,2026/05/24 22:09,,active,手入力ログ 2026/05/24 22:09 / #503 X:799 Y:399 Lv.2 漁場 / 中立/未登録 -> TIKW
#503:A-9,,COZy,unknown,2026/05/24 9:46,legacy_management_table,medium,2026/05/24 9:46,,active,赤字OCR IMG_0879.PNG / #503 X:399 Y:20 Lv.1 / 中立/未登録 -> COZy
#503:f-14,,Stj,unknown,2026/05/24 9:13,legacy_management_table,medium,2026/05/24 9:13,,active,赤字OCR IMG_0878.PNG / #503 X:649 Y:549 Lv.3 / 中立/未登録 -> Stj
#503:i-12,,xjR,unknown,2026/05/24 7:33,legacy_management_table,medium,2026/05/24 7:33,,active,赤字OCR IMG_0876.PNG / #503 X:549 Y:849 Lv.1 / 中立/未登録 -> xjR
#503:i-10,,xjR,unknown,2026/05/24 7:25,legacy_management_table,medium,2026/05/24 7:25,,active,赤字OCR IMG_0876.PNG / #503 X:449 Y:849 Lv.1 / 中立/未登録 -> xjR / 時刻は前後スクショから推定
#503:K-1,,UMN,unknown,2026/05/24 7:16,legacy_management_table,medium,2026/05/24 7:16,,active,赤字OCR IMG_0874.PNG / #503 X:20 Y:978 Lv.1 / 中立/未登録 -> UMN
#503:h-8,,FarM,unknown,2026/05/23 22:52,legacy_management_table,medium,2026/05/23 22:52,,active,赤字OCR IMG_0745.PNG / #503 X:349 Y:749 Lv.2 / 中立/未登録 -> FarM
#503:e-8,,Lghs,unknown,2026/05/23 21:15,legacy_management_table,medium,2026/05/23 21:15,,active,赤字OCR IMG_0744.PNG / #503 X:349 Y:449 Lv.3 / 中立/未登録 -> Lghs
#503:b-12,,one,unknown,2026/05/23 21:05,legacy_management_table,medium,2026/05/23 21:05,,active,赤字OCR IMG_0743.PNG / #503 X:549 Y:149 Lv.1 / 中立/未登録 -> one
#503:d-10,,Lghs,unknown,2026/05/23 21:05,legacy_management_table,medium,2026/05/23 21:05,,active,赤字OCR IMG_0743.PNG / #503 X:449 Y:349 Lv.3 / 中立/未登録 -> Lghs
#503:d-12,,one,unknown,2026/05/23 20:59,legacy_management_table,medium,2026/05/23 20:59,,active,赤字OCR IMG_0742.PNG / #503 X:549 Y:349 Lv.3 / 中立/未登録 -> one
#503:I-17,,hMt,unknown,2026/05/23 15:30,legacy_management_table,medium,2026/05/23 15:30,,active,赤字OCR IMG_0699.PNG / #503 X:799 Y:799 Lv2 漁場 / 中立/未登録 -> hMt
#503:J-17,,hMt,unknown,2026/05/23 15:24,legacy_management_table,medium,2026/05/23 15:24,,active,赤字OCR IMG_0698.PNG / #503 X:799 Y:899 Lv1 漁場 / 中立/未登録 -> hMt
#503:i-14,,RING,unknown,2026/05/30 23:10,legacy_management_table,medium,2026/05/30 23:10,,active,Dropbox赤字OCR IMG_1445.PNG / #503 X:649 Y:849 Lv.1 湿地の村 / fzn -> RING / 時刻は前後スクショから推定
#503:j-14,,fzn,unknown,2026/05/23 13:01,legacy_management_table,medium,2026/05/23 13:01,,active,赤字OCR IMG_0692.PNG / #503 X:649 Y:949 Lv1 湿地の村 / 中立/未登録 -> fzn
#503:I-7,,FarM,unknown,2026/05/23 12:09,legacy_management_table,medium,2026/05/23 12:09,,active,赤字OCR IMG_0691.PNG / #503 X:299 Y:799 Lv2 漁場 / 中立/未登録 -> FarM
#503:I-9,,FarM,unknown,2026/05/23 12:09,legacy_management_table,medium,2026/05/23 12:09,,active,赤字OCR IMG_0691.PNG / #503 X:399 Y:799 Lv2 漁場 / 中立/未登録 -> FarM
#503:b-6,,Bye,unknown,2026/05/23 11:37,legacy_management_table,medium,2026/05/23 11:37,,active,赤字OCR IMG_0689.PNG / #503 X:249 Y:149 Lv1 湿地の村 / 中立/未登録 -> Bye
#503:b-8,,Bye,unknown,2026/05/23 11:32,legacy_management_table,medium,2026/05/23 11:32,,active,赤字OCR IMG_0689.PNG / #503 X:349 Y:149 Lv1 湿地の村 / 中立/未登録 -> Bye
#503:g-10,,GX99,unknown,2026/05/23 11:13,legacy_management_table,medium,2026/05/23 11:13,,active,赤字OCR IMG_0687.PNG / #503 X:449 Y:649 Lv3 湿地の集会場 / 中立/未登録 -> GX99
#503:i-8,,FarM,unknown,2026/05/23 11:13,legacy_management_table,medium,2026/05/23 11:13,,active,赤字OCR IMG_0688.PNG / #503 X:349 Y:849 Lv1 湿地の村 / 中立/未登録 -> FarM
#503:f-8,,GX99,unknown,2026/05/23 11:02,legacy_management_table,medium,2026/05/23 11:02,,active,赤字OCR IMG_0645.PNG / #503 X:349 Y:549 Lv.3 / 中立/未登録 -> GX99
#503:G-5,,fzn,unknown,2026/05/23 10:28,legacy_management_table,medium,2026/05/23 10:28,,active,赤字OCR IMG_0644.PNG / #503 X:199 Y:599 Lv.2 / 中立/未登録 -> fzn
#503:I-13,,UMN,unknown,2026/05/22 23:39,legacy_management_table,medium,2026/05/22 23:39,,active,赤字OCR IMG_0615.PNG / #503 X:599 Y:799 Lv.2 / 中立/未登録 -> UMN / 時刻は前後スクショから推定
#503:H-13,,UMN,unknown,2026/05/22 23:26,legacy_management_table,medium,2026/05/22 23:26,,active,赤字OCR IMG_0611.PNG / #503 X:599 Y:699 Lv.3 / 中立/未登録 -> UMN / 時刻は前後スクショから推定
#503:h-2,,GX99,unknown,2026/05/22 23:20,legacy_management_table,medium,2026/05/22 23:20,,active,赤字OCR IMG_0607.PNG / #503 X:49 Y:749 Lv.2 / 中立/未登録 -> GX99 / 時刻は前後スクショから推定
#503:a-2,,Lghs,unknown,2026/05/22 23:15,legacy_management_table,medium,2026/05/22 23:15,,active,赤字OCR IMG_0590.PNG / #503 X:49 Y:49 Lv.1 / 中立/未登録 -> Lghs / 時刻は前後スクショから推定
#503:b-2,,GX99,unknown,2026/05/22 23:15,legacy_management_table,medium,2026/05/22 23:15,,active,赤字OCR IMG_0604.PNG / #503 X:49 Y:149 Lv.1 / 中立/未登録 -> GX99 / 時刻は前後スクショから推定
#503:c-2,,Lghs,unknown,2026/05/22 23:15,legacy_management_table,medium,2026/05/22 23:15,,active,赤字OCR IMG_0591.PNG / #503 X:49 Y:249 Lv.2 / 中立/未登録 -> Lghs / 時刻は前後スクショから推定
#503:d-2,,GX99,unknown,2026/05/22 23:15,legacy_management_table,medium,2026/05/22 23:15,,active,赤字OCR IMG_0590.PNG / #503 X:49 Y:349 Lv.3 / 中立/未登録 -> GX99 / 時刻は前後スクショから推定
#503:e-2,,one,unknown,2026/05/22 23:15,legacy_management_table,medium,2026/05/22 23:15,,active,赤字OCR IMG_0588.PNG / #503 X:49 Y:449 Lv.4 / 中立/未登録 -> one / 時刻は前後スクショから推定
#503:f-2,,Stj,unknown,2026/05/22 23:15,legacy_management_table,medium,2026/05/22 23:15,,active,赤字OCR IMG_0593.PNG / #503 X:49 Y:549 Lv.4 / 中立/未登録 -> Stj / 時刻は前後スクショから推定
#503:g-2,,Lghs,unknown,2026/05/22 23:15,legacy_management_table,medium,2026/05/22 23:15,,active,赤字OCR IMG_0604.PNG / #503 X:49 Y:649 Lv.3 / 中立/未登録 -> Lghs / 時刻は前後スクショから推定
#503:i-2,,TIKW,unknown,2026/05/22 23:15,legacy_management_table,medium,2026/05/22 23:15,,active,赤字OCR IMG_0587.PNG / #503 X:49 Y:849 Lv.1 / 中立/未登録 -> TIKW / 時刻は前後スクショから推定
#503:j-2,,UMN,unknown,2026/05/22 23:15,legacy_management_table,medium,2026/05/22 23:15,,active,赤字OCR IMG_0594.PNG / #503 X:49 Y:949 Lv.1 / 中立/未登録 -> UMN / 時刻は前後スクショから推定
#503:D-15,#299,299,unknown,2026/05/22 20:46,legacy_management_table,medium,2026/05/22 20:46,,active,赤字OCR IMG_0581.PNG / #503 X:699 Y:299 Lv.3 / 中立/未登録 -> 299
#503:J-9,,FarM,unknown,2026/05/22 14:10,legacy_management_table,medium,2026/05/22 14:10,,active,赤字OCR IMG_0574.PNG / #503 X:399 Y:899 Lv.1 / 中立/未登録 -> FarM
#503:J-7,,FarM,unknown,2026/05/22 12:12,legacy_management_table,medium,2026/05/22 12:12,,active,OCR IMG_0571.PNG / #503 X:299 Y:899 Lv.1 / 中立/未登録 -> FarM
#503:H-21,,YDR,unknown,2026/05/22 3:08,legacy_management_table,medium,2026/05/22 3:08,,active,OCR IMG_0555.PNG / #503 X:978 Y:699 Lv.1 / 中立/未登録 -> YDR
#503:D-3,,GX99,unknown,2026/05/22 0:47,legacy_management_table,medium,2026/05/22 0:47,,active,OCR IMG_0553.PNG / #503 X:99 Y:299 Lv.1 / 中立/未登録 -> GX99
#503:G-19,,YDR,unknown,2026/05/22 0:18,legacy_management_table,medium,2026/05/22 0:18,,active,OCR IMG_0552.PNG / #503 X:899 Y:599 Lv.1 / 中立/未登録 -> YDR
#503:B-19,,Stj,unknown,2026/05/21 22:21,legacy_management_table,medium,2026/05/21 22:21,,active,OCR IMG_0546.PNG / #503 X:899 Y:99 Lv.1 / 中立/未登録 -> Stj
#503:E-15,,Stj,unknown,2026/05/21 22:08,legacy_management_table,medium,2026/05/21 22:08,,active,OCR IMG_0545.PNG / #503 X:699 Y:399 Lv.3 / 中立/未登録 -> Stj
#503:I-11,,xjR,unknown,2026/05/21 21:40,legacy_management_table,medium,2026/05/21 21:40,,active,OCR IMG_0543.PNG / #503 X:499 Y:799 Lv.2 / 中立/未登録 -> xjR
#503:C-5,,Bye,unknown,2026/05/21 20:21,legacy_management_table,medium,2026/05/21 20:21,,active,OCR IMG_0540.PNG / #503 X:199 Y:199 Lv.2 / 中立/未登録 -> Bye
#503:B-5,,Bye,unknown,2026/05/21 15:02,legacy_management_table,medium,2026/05/21 15:02,,active,OCR IMG_0533.PNG / #503 X:199 Y:99 Lv.1 / 中立/未登録 -> Bye
#503:K-5,,FarM,unknown,2026/05/21 12:08,legacy_management_table,medium,2026/05/21 12:08,,active,OCR IMG_0530.PNG / #503 X:199 Y:978 Lv.1 / 中立/未登録 -> FarM
#503:K-7,,FarM,unknown,2026/05/21 12:03,legacy_management_table,medium,2026/05/21 12:03,,active,OCR IMG_0530.PNG / #503 X:299 Y:978 Lv.1 / 中立/未登録 -> FarM
#503:F-5,,TIKW,unknown,2026/05/21 10:34,legacy_management_table,medium,2026/05/21 10:34,,active,OCR IMG_0524.PNG / #503 X:199 Y:499 Lv.2 / 中立/未登録 -> TIKW / 視認補正
#503:d-14,,one,unknown,2026/05/21 8:44,legacy_management_table,medium,2026/05/21 8:44,,active,OCR IMG_0510.PNG / #503 X:649 Y:349 Lv.3
#503:b-16,,TIKW,unknown,2026/05/21 0:17,legacy_management_table,medium,2026/05/21 0:17,,active,OCR IMG_0481.PNG / #503 X:749 Y:149 Lv.1
#503:g-12,,xjR,unknown,2026/05/21 0:11,legacy_management_table,medium,2026/05/21 0:11,,active,OCR IMG_0479.PNG / #503 X:549 Y:649 Lv.3 / 中立/未登録→xjR
#503:g-8,,GX99,unknown,2026/05/21 0:05,legacy_management_table,medium,2026/05/21 0:05,,active,OCR IMG_0477.PNG / #503 X:349 Y:649 Lv.3
#503:e-14,,TIKW,unknown,2026/05/21 0:00,legacy_management_table,medium,2026/05/21 0:00,,active,OCR IMG_0478.PNG / #503 X:649 Y:449 Lv.3 / 時刻OCR要確認 / 読取要確認
#503:g-14,,fzn,unknown,2026/05/21 0:00,legacy_management_table,medium,2026/05/21 0:00,,active,OCR IMG_0476.PNG / #503 X:649 Y:649 Lv.3 / 中立/未登録→fzn
#503:g-6,,GX99,unknown,2026/05/21 0:00,legacy_management_table,medium,2026/05/21 0:00,,active,OCR IMG_0476.PNG / #503 X:249 Y:649 Lv.2
#503:J-11,,RING,unknown,2026/05/20 23:22,legacy_management_table,medium,2026/05/20 23:22,,active,OCR IMG_0468.PNG / #503 X:499 Y:899 Lv.1
#503:j-8,,fzn,unknown,2026/05/20 20:22,legacy_management_table,medium,2026/05/20 20:22,,active,OCR IMG_0455.PNG / #503 X:349 Y:949 Lv.1
#503:a-20,,COZy,unknown,2026/05/20 19:00,legacy_management_table,medium,2026/05/20 19:00,,active,OCR IMG_0454.PNG / #503 X:978 Y:20 Lv.1
#503:J-15,,RING,unknown,2026/05/20 15:41,legacy_management_table,medium,2026/05/20 15:41,,active,OCR IMG_0451.PNG / #503 X:699 Y:899 Lv.1
#503:a-4,,Lghs,unknown,2026/05/20 12:08,legacy_management_table,medium,2026/05/20 12:08,,active,OCR IMG_0444.PNG / #503 X:149 Y:49 Lv.1
#503:B-7,,Bye,unknown,2026/05/20 1:43,legacy_management_table,medium,2026/05/20 1:43,,active,OCR IMG_0370.PNG / #503 X:299 Y:99 Lv.1
#503:F-3,,GX99,unknown,2026/05/20 1:43,legacy_management_table,medium,2026/05/20 1:43,,active,OCR IMG_0370.PNG / #503 X:99 Y:499 Lv.1
#503:B-9,,Bye,unknown,2026/05/20 0:28,legacy_management_table,medium,2026/05/20 0:28,,active,OCR IMG_0369.PNG / #503 X:399 Y:99 Lv.1
#503:C-7,,Bye,unknown,2026/05/20 0:00,legacy_management_table,medium,2026/05/20 0:00,,active,OCR IMG_0467.PNG / #503 X:299 Y:199 Lv.2 / 時刻OCR要確認 / 読取要確認
#503:I-1,,Stj,unknown,2026/05/20 0:00,legacy_management_table,medium,2026/05/20 0:00,,active,OCR IMG_0460.PNG / #503 X:20 Y:799 Lv.1 / 時刻OCR要確認 / 読取要確認
#503:J-3,,UMN,unknown,2026/05/20 0:00,legacy_management_table,medium,2026/05/20 0:00,,active,OCR IMG_0465.PNG / #503 X:99 Y:978 Lv.1 / 時刻OCR要確認 / 読取要確認
#503:E-7,,Lghs,unknown,2026/05/19 21:17,legacy_management_table,medium,2026/05/19 21:17,,active,画像17: #503 X:299 Y:399 Lv3
#503:G-3,,fzn,unknown,2026/05/19 21:14,legacy_management_table,medium,2026/05/19 21:14,,active,画像15: #503 X:99 Y:599 Lv1
#503:A-1,,,unknown,,legacy_management_table,low,,,unknown,
#503:a-10,,Bye,unknown,2026/05/30 20:04,legacy_management_table,medium,2026/05/30 20:04,,active,Dropbox赤字OCR IMG_1442.PNG / #503 X:449 Y:49 Lv.1 湿地の村 / 中立/未登録 -> Bye
#503:A-11,,,unknown,,legacy_management_table,low,,,unknown,
#503:a-12,,,unknown,,legacy_management_table,low,,,unknown,
#503:a-14,,,unknown,,legacy_management_table,low,,,unknown,
#503:a-16,,,unknown,,legacy_management_table,low,,,unknown,
#503:a-18,,,unknown,,legacy_management_table,low,,,unknown,
#503:A-19,,,unknown,,legacy_management_table,low,,,unknown,
#503:A-21,,,unknown,,legacy_management_table,low,,,unknown,
#503:A-3,,,unknown,,legacy_management_table,low,,,unknown,
#503:a-6,,Bye,unknown,2026/05/27 23:18,legacy_management_table,medium,2026/05/27 23:18,,active,手入力ログ 2026/05/27 23:18 / #503 X:249 Y:49 Lv.1 湿地の村 / 中立/未登録 -> Bye / 種別は都市に正規化 / 最初の連盟
#503:A-7,,,unknown,,legacy_management_table,low,,,unknown,
#503:a-8,,Bye,unknown,2026/05/30 20:04,legacy_management_table,medium,2026/05/30 20:04,,active,Dropbox赤字OCR IMG_1442.PNG / #503 X:349 Y:49 Lv.1 湿地の村 / 中立/未登録 -> Bye
#503:B-1,,,unknown,,legacy_management_table,low,,,unknown,
#503:b-10,,one,unknown,2026/05/28 8:30,legacy_management_table,medium,2026/05/28 8:30,,active,Dropbox赤字OCR IMG_1311.PNG / #503 X:449 Y:149 Lv.1 湿地の村 / 中立/未登録 -> one / 種別は都市に正規化 / 最初の連盟
#503:B-11,,,unknown,,legacy_management_table,low,,,unknown,
#503:B-13,,,unknown,,legacy_management_table,low,,,unknown,
#503:b-14,,,unknown,,legacy_management_table,low,,,unknown,
#503:B-17,,TkTk,unknown,2026/05/28 22:37,legacy_management_table,medium,2026/05/28 22:37,,active,Dropbox赤字OCR IMG_1332.PNG / #503 X:799 Y:99 Lv.1 漁場 / 中立/未登録 -> TkTk
#503:b-18,,,unknown,,legacy_management_table,low,,,unknown,
#503:b-20,,,unknown,,legacy_management_table,low,,,unknown,
#503:B-21,,,unknown,,legacy_management_table,low,,,unknown,
#503:B-3,,,unknown,,legacy_management_table,low,,,unknown,
#503:b-4,,,unknown,,legacy_management_table,low,,,unknown,
#503:C-1,,GcC,unknown,2026/05/27 23:13,legacy_management_table,medium,2026/05/27 23:13,,active,手入力ログ 2026/05/27 23:13 / #503 X:20 Y:199 Lv.1 漁場 / TIKW -> GcC / 奪取
#503:c-10,,,unknown,,legacy_management_table,low,,,unknown,
#503:C-11,,,unknown,,legacy_management_table,low,,,unknown,
#503:c-12,,,unknown,,legacy_management_table,low,,,unknown,
#503:C-13,,AAOA,unknown,2026/05/29 10:56,legacy_management_table,medium,2026/05/29 10:56,,active,Dropbox赤字OCR IMG_1339.PNG / #503 X:599 Y:199 Lv.2 漁場 / 中立/未登録 -> AAOA
#503:c-14,,,unknown,,legacy_management_table,low,,,unknown,
#503:C-15,,AAOA,unknown,2026/05/29 10:28,legacy_management_table,medium,2026/05/29 10:28,,active,Dropbox赤字OCR IMG_1339.PNG / #503 X:699 Y:199 Lv.2 漁場 / 中立/未登録 -> AAOA
#503:c-16,,,unknown,,legacy_management_table,low,,,unknown,
#503:C-17,,Digg,unknown,2026/05/29 10:04,legacy_management_table,medium,2026/05/29 10:04,,active,Dropbox赤字OCR IMG_1339.PNG / #503 X:799 Y:199 Lv.2 漁場 / 中立/未登録 -> Digg
#503:c-18,,,unknown,,legacy_management_table,low,,,unknown,
#503:C-19,,Digg,unknown,2026/05/29 7:32,legacy_management_table,medium,2026/05/29 7:32,,active,Dropbox赤字OCR IMG_1338.PNG / #503 X:899 Y:199 Lv.1 漁場 / 中立/未登録 -> Digg
#503:c-20,,,unknown,,legacy_management_table,low,,,unknown,
#503:C-21,,,unknown,,legacy_management_table,low,,,unknown,
#503:C-3,,,unknown,,legacy_management_table,low,,,unknown,
#503:c-4,,,unknown,,legacy_management_table,low,,,unknown,
#503:c-6,,,unknown,,legacy_management_table,low,,,unknown,
#503:c-8,,,unknown,,legacy_management_table,low,,,unknown,
#503:C-9,,,unknown,,legacy_management_table,low,,,unknown,
#503:D-1,,,unknown,,legacy_management_table,low,,,unknown,
#503:D-11,,,unknown,,legacy_management_table,low,,,unknown,
#503:D-13,,,unknown,,legacy_management_table,low,,,unknown,
#503:d-16,,,unknown,,legacy_management_table,low,,,unknown,
#503:D-17,,,unknown,,legacy_management_table,low,,,unknown,
#503:d-18,,,unknown,,legacy_management_table,low,,,unknown,
#503:D-19,,,unknown,,legacy_management_table,low,,,unknown,
#503:d-20,,,unknown,,legacy_management_table,low,,,unknown,
#503:D-21,,,unknown,,legacy_management_table,low,,,unknown,
#503:d-4,,TIKW,unknown,2026/05/28 8:02,legacy_management_table,medium,2026/05/28 8:02,,active,Dropbox赤字OCR IMG_1310.PNG / #503 X:149 Y:349 Lv.1 湿地の村 / 中立/未登録 -> TIKW / 種別は都市に正規化
#503:D-5,,,unknown,,legacy_management_table,low,,,unknown,
#503:d-6,,,unknown,,legacy_management_table,low,,,unknown,
#503:d-8,,,unknown,,legacy_management_table,low,,,unknown,
#503:D-9,,,unknown,,legacy_management_table,low,,,unknown,
#503:E-1,,,unknown,,legacy_management_table,low,,,unknown,
#503:e-10,,,unknown,,legacy_management_table,low,,,unknown,
#503:E-11,,,unknown,,legacy_management_table,low,,,unknown,
#503:e-12,,,unknown,,legacy_management_table,low,,,unknown,
#503:E-13,,,unknown,,legacy_management_table,low,,,unknown,
#503:e-16,,TIKW,unknown,2026/05/28 0:03,legacy_management_table,medium,2026/05/28 0:03,,active,手入力ログ 2026/05/28 00:03 / #503 X:749 Y:449 Lv.2 湿地の兵舎 / 中立/未登録 -> TIKW / 種別は都市に正規化 / 最初の連盟
#503:e-18,,,unknown,,legacy_management_table,low,,,unknown,
#503:E-19,,,unknown,,legacy_management_table,low,,,unknown,
#503:e-20,,,unknown,,legacy_management_table,low,,,unknown,
#503:E-21,,,unknown,,legacy_management_table,low,,,unknown,
#503:e-4,,,unknown,,legacy_management_table,low,,,unknown,
#503:E-5,,,unknown,,legacy_management_table,low,,,unknown,
#503:e-6,,,unknown,,legacy_management_table,low,,,unknown,
#503:E-9,,,unknown,,legacy_management_table,low,,,unknown,
#503:F-1,,Bye,unknown,2026/05/28 10:25,legacy_management_table,medium,2026/05/28 10:25,,active,手入力ログ 2026/05/28 10:25 / #503 X:20 Y:499 Lv.1 漁場 / 中立/未登録 -> Bye
#503:f-10,,,unknown,,legacy_management_table,low,,,unknown,
#503:F-11,,,unknown,,legacy_management_table,low,,,unknown,
#503:f-12,,,unknown,,legacy_management_table,low,,,unknown,
#503:F-13,,,unknown,,legacy_management_table,low,,,unknown,
#503:F-15,,,unknown,,legacy_management_table,low,,,unknown,
#503:f-16,,,unknown,,legacy_management_table,low,,,unknown,
#503:F-17,,,unknown,,legacy_management_table,low,,,unknown,
#503:f-18,,,unknown,,legacy_management_table,low,,,unknown,
#503:F-19,,,unknown,,legacy_management_table,low,,,unknown,
#503:f-20,,,unknown,,legacy_management_table,low,,,unknown,
#503:f-4,,,unknown,,legacy_management_table,low,,,unknown,
#503:f-6,,,unknown,,legacy_management_table,low,,,unknown,
#503:F-7,,,unknown,,legacy_management_table,low,,,unknown,
#503:G-1,,GX99,unknown,2026/05/27 23:13,legacy_management_table,medium,2026/05/27 23:13,,active,手入力ログ 2026/05/27 23:13 / #503 X:20 Y:599 Lv.1 漁場 / FHX -> GX99 / 奪取
#503:G-11,,,unknown,,legacy_management_table,low,,,unknown,
#503:G-13,,,unknown,,legacy_management_table,low,,,unknown,
#503:G-15,,,unknown,,legacy_management_table,low,,,unknown,
#503:g-16,,,unknown,,legacy_management_table,low,,,unknown,
#503:G-17,,,unknown,,legacy_management_table,low,,,unknown,
#503:g-18,,,unknown,,legacy_management_table,low,,,unknown,
#503:g-20,,,unknown,,legacy_management_table,low,,,unknown,
#503:G-21,,,unknown,,legacy_management_table,low,,,unknown,
#503:g-4,,,unknown,,legacy_management_table,low,,,unknown,
#503:G-9,,,unknown,,legacy_management_table,low,,,unknown,
#503:H-1,,,unknown,,legacy_management_table,low,,,unknown,
#503:h-10,,,unknown,,legacy_management_table,low,,,unknown,
#503:H-11,,,unknown,,legacy_management_table,low,,,unknown,
#503:h-12,,,unknown,,legacy_management_table,low,,,unknown,
#503:h-14,,,unknown,,legacy_management_table,low,,,unknown,
#503:H-15,,,unknown,,legacy_management_table,low,,,unknown,
#503:h-16,,,unknown,,legacy_management_table,low,,,unknown,
#503:H-17,,,unknown,,legacy_management_table,low,,,unknown,
#503:h-18,,,unknown,,legacy_management_table,low,,,unknown,
#503:H-19,,,unknown,,legacy_management_table,low,,,unknown,
#503:h-20,,,unknown,,legacy_management_table,low,,,unknown,
#503:h-4,,,unknown,,legacy_management_table,low,,,unknown,
#503:H-5,,,unknown,,legacy_management_table,low,,,unknown,
#503:h-6,,,unknown,,legacy_management_table,low,,,unknown,
#503:H-7,,Bye,unknown,2026/05/27 23:37,legacy_management_table,medium,2026/05/27 23:37,,active,手入力ログ 2026/05/27 23:37 / #503 X:299 Y:699 Lv.3 漁場 / 中立/未登録 -> Bye
#503:H-9,,,unknown,,legacy_management_table,low,,,unknown,
#503:I-15,,,unknown,,legacy_management_table,low,,,unknown,
#503:i-16,,,unknown,,legacy_management_table,low,,,unknown,
#503:i-18,,hMt,unknown,2026/05/30 23:54,legacy_management_table,medium,2026/05/30 23:54,,active,Dropbox赤字OCR IMG_1455.PNG / #503 X:849 Y:849 Lv.1 湿地の村 / 中立/未登録 -> hMt
#503:I-19,,,unknown,,legacy_management_table,low,,,unknown,
#503:i-20,,,unknown,,legacy_management_table,low,,,unknown,
#503:I-21,,,unknown,,legacy_management_table,low,,,unknown,
#503:I-3,,,unknown,,legacy_management_table,low,,,unknown,
#503:i-4,,,unknown,,legacy_management_table,low,,,unknown,
#503:I-5,,,unknown,,legacy_management_table,low,,,unknown,
#503:i-6,,,unknown,,legacy_management_table,low,,,unknown,
#503:J-1,,,unknown,,legacy_management_table,low,,,unknown,
#503:J-13,,RING,unknown,2026/05/27 23:24,legacy_management_table,medium,2026/05/27 23:24,,active,手入力ログ 2026/05/27 23:24 / #503 X:599 Y:899 Lv.1 漁場 / 中立/未登録 -> RING
#503:j-16,,,unknown,,legacy_management_table,low,,,unknown,
#503:j-18,,,unknown,,legacy_management_table,low,,,unknown,
#503:J-19,,,unknown,,legacy_management_table,low,,,unknown,
#503:j-20,,,unknown,,legacy_management_table,low,,,unknown,
#503:J-21,,,unknown,,legacy_management_table,low,,,unknown,
#503:j-4,,,unknown,,legacy_management_table,low,,,unknown,
#503:J-5,,FarM,unknown,2026/05/30 16:09,legacy_management_table,medium,2026/05/30 16:09,,active,Dropbox再OCR IMG_1426.PNG / 2026/05/30 16:09 / #503 X:199 Y:899 Lv.1 漁場 / 中立/未登録 -> FarM
#503:j-6,,,unknown,,legacy_management_table,low,,,unknown,
#503:K-11,,,unknown,,legacy_management_table,low,,,unknown,
#503:K-13,,,unknown,,legacy_management_table,low,,,unknown,
#503:K-15,,,unknown,,legacy_management_table,low,,,unknown,
#503:K-19,,,unknown,,legacy_management_table,low,,,unknown,
#503:K-21,,,unknown,,legacy_management_table,low,,,unknown,
#503:K-3,,FarM,unknown,2026/05/30 16:09,legacy_management_table,medium,2026/05/30 16:09,,active,Dropbox再OCR IMG_1426.PNG / 2026/05/30 16:09 / #503 X:99 Y:978 Lv.1 漁場 / 中立/未登録 -> FarM
#503:K-9,,RING,unknown,2026/05/28 8:11,legacy_management_table,medium,2026/05/28 8:11,,active,Dropbox赤字OCR IMG_1310.PNG / #503 X:399 Y:978 Lv.1 漁場 / 中立/未登録 -> RING
#509:b-14,,AoW,unknown,2026/05/27 16:04,legacy_management_table,medium,2026/05/27 16:04,,active,手入力ログ 2026/05/27 16:04 / #509 X:649 Y:149 Lv.1 密林の村 / 中立/未登録 -> AoW / 種別は都市に正規化 / 最初の連盟
