image,screen_type,event_time,actor_server,actor_alliance,opponent_alliance,target_server,x,y,level,terrain,kind_raw,kind_sheet,action,owner_for_sheet,confidence,time_source,source_text
frame_0164.png,history_modal,2026/06/03 12:40:00,#480,AAOA,sbM,#511,649,249,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[AAOA]が#511[sbM]領有中のLV.2都市 #511(649,249)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-3 12:40:00"
frame_0165.png,history_modal,2026/06/03 12:27:16,#503,UMN,AoW,#509,449,949,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[UMNが#509[AoW]領有中のLV.1都市 #509(449,949)を攻撃し、陣営のために破壊宝額xを勝 ち取りました 2026-6-3 12:27:16"
frame_0165.png,history_modal,2026/06/03 12:40:00,#480,AAOA,sbM,#511,649,249,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[AAOA]が#511[sbM]領有中のLV.2都市 #511(649,249)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-3 12:40:00"
frame_0166.png,history_modal,2026/06/03 12:30:04,#503,hMt,0TT,#509,649,949,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[hMt]が#509[OTT]領有中のLV.1都市#509(649,949)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-3 12:30:04"
frame_0166.png,history_modal,2026/06/03 12:40:00,#480,AAOA,sbM,#511,649,249,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[AAOA]が#511[sbM]領有中のLV.2都市 #511(649,249)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-3 12:40:00"
frame_0166.png,history_modal,2026/06/03 12:41:24,#476,476A,tWD,#509,349,549,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476A]が#509[tWD]領有中のLv.3都市 #509(349,549)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-6-3 12:41:24"
frame_0166.png,history_modal,2026/06/03 12:41:56,#523,K4TR,,#511,749,49,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[K4TRが#511領有中のLV.1都市#511(749,49)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-3 12:41:56"
frame_0167.png,history_modal,2026/06/03 12:40:00,#480,AAOA,sbM,#511,649,249,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[AAOA]が#511[sbM]領有中のLV.2都市 #511(649,249)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-3 12:40:00"
frame_0167.png,history_modal,2026/06/03 12:41:56,#523,K4TR,,#511,749,49,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[K4TR]が#511領有中のLV.1都市#511(749,49)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-3 12:41:56"
frame_0167.png,history_modal,2026/06/03 12:45:50,#503,one,MOn,#509,549,749,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[one]が#509[MOn]領有中のLv.2都市#509(549,749)を 攻撃し、陣営のために破壊宝箱x5を勝ち取りました 2026-6-3 12:45:50"
frame_0168.png,history_modal,2026/06/03 12:41:24,#476,476A,tWD,#509,349,549,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476Aが#509[tWD]領有中のLV.3都市 #509(349,549)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-6-3 12:41:24"
frame_0168.png,history_modal,2026/06/03 12:41:56,#523,K4TR,,#511,749,49,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[K4TR]が#511領有中のLV.1都市#511(749,49)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-3 12:41:56"
frame_0168.png,history_modal,2026/06/03 12:45:50,#503,one,MOn,#509,549,749,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[one]が#509[MOn]領有中のLv.2都市#509(549,749)を 攻撃し、陣営のために破壊宝箱＊5を勝ち取りました 2026-6-3 12:45:50"
frame_0168.png,history_modal,2026/06/03 12:45:55,#476,476M,,#440,49,249,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476M]が#440領有中のLV.1都市#440(49,249)を ⑦ 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-3 12:45:55"
frame_0169.png,history_modal,2026/06/03 12:41:56,#523,K4TR,,#511,749,49,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[K4TR]が#511領有中のLV.1都市#511(749,49)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-3 12:41:56"
frame_0169.png,history_modal,2026/06/03 12:45:50,#503,one,MOn,#509,549,749,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[one]が#509[MOn]領有中のLV.2都市#509(549,749)を 攻撃し、陣営のために破壊宝箱＊5を勝ち取りました 2026-6-3 12:45:50"
frame_0169.png,history_modal,2026/06/03 12:45:55,#476,476M,,#440,49,249,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476M]が#440領有中のLV.1都市#440(49,249)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-3 12:45:55"
frame_0169.png,history_modal,2026/06/03 12:48:41,#503,one,AoW,#509,649,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[one]が#509[AoW]領有中のLV.1都市 #509(649,149)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-3 12:48:41"
frame_0170.png,history_modal,2026/06/03 12:45:55,#476,476M,,#440,49,249,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476M]が#440領有中のLV.1都市#440(49,249)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-3 12:45:55"
frame_0170.png,history_modal,2026/06/03 12:48:41,#503,one,AoW,#509,649,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[one]が#509[AoW]領有中のLV.1都市 #509(649,149)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-3 12:48:41"
frame_0171.png,history_modal,2026/06/03 12:48:41,#503,one,AoW,#509,649,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[one]が#509[AoW]領有中のLV.1都市 #509(649,149)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-3 12:48:41"
frame_0171.png,history_modal,2026/06/03 12:49:56,#480,AADA,sbM,#511,749,349,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[AADA]が#511[sbM]領有中のLV.2都市 #511(749,349)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-3 12:49:56"
frame_0172.png,history_modal,2026/06/03 12:46:30,#503,Stj,Mon,#509,449,749,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[5tj]が#509[Mon]領有中のLV.2都市#509(449,749)を 攻撃し、陣営のために破壊宝箱x5を勝ち取りました 2026-6-3 12:46:30"
frame_0172.png,history_modal,2026/06/03 12:49:56,#480,AAOA,sbM,#511,749,349,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[AAOA]が#511[sbM]領有中のLv.2都市 #511(749,349)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-3 12:49:56"
frame_0172.png,history_modal,2026/06/03 12:50:01,#476,476M,IMP,#440,49,349,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476M]が#440[IMp]領有中のLV.1都市 #440(49,349)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-3 12:50:01"
frame_0173.png,history_modal,2026/06/03 12:49:56,#480,AAOA,sbM,#511,749,349,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[AAOA]が#511[sbM]領有中のLv.2都市 #511(749,349)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-3 12:49:56"
frame_0173.png,history_modal,2026/06/03 12:50:01,#476,476M,IMP,#440,49,349,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476M]が#440[IMp]領有中のLV.1都市 #440(49,349)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-6-3 12:50:01"
frame_0173.png,history_modal,2026/06/03 12:50:38,#534,4tH,476H,#476,649,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#534[4tH]が#476[476H]領有中のLV.1都市 #476(649,849)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-6-3 12:50:38"
frame_0174.png,history_modal,2026/06/03 12:49:56,#480,AAOA,sbM,#511,749,349,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[AAOA]が#511[sbM]領有中のLv.2都市 #511(749,349)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-3 12:49:56"
frame_0174.png,history_modal,2026/06/03 12:50:01,#476,476M,IMP,#440,49,349,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476M]が#440[IMp]領有中のLV.1都市 #440(49,349)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-3 12:50:01"
frame_0174.png,history_modal,2026/06/03 12:50:38,#534,4tH,476H,#476,649,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#534[4tH]が#476[476H]領有中のLV.1都市 #476(649,849)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-6-3 12:50:38"
frame_0174.png,history_modal,2026/06/03 12:52:32,#476,476X,KTVS,#534,749,549,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476X]が#534[KTVS]領有中のLV.2都市 #534(749,549)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-3 12:52:32"
frame_0175.png,history_modal,2026/06/03 12:50:01,#476,476M,IMP,#440,49,349,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476M]が#440[IMp]領有中のLV.1都市 #440(49,349)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-3 12:50:01"
frame_0175.png,history_modal,2026/06/03 12:52:32,#476,476X,KTVS,#534,749,549,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476X]が#534[KTVS]領有中のLV.2都市 #534(749,549)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-3 12:52:32"
frame_0176.png,history_modal,2026/06/03 12:52:32,#476,476X,KTVS,#534,749,549,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476X]が#534[KTVS]領有中のLV.2都市 #534(749,549)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-3 12:52:32"
frame_0177.png,history_modal,2026/06/03 12:52:32,#476,476X,KTVS,#534,749,549,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476X]が#534[KTVS]領有中のLv.2都市 #534(749,549)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-3 12:52:32"
frame_0178.png,history_modal,2026/06/03 12:52:32,#476,476X,KTVS,#534,749,549,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476X]が#534[KTVS]領有中のLV.2都市 #534(749,549)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-3 12:52:32"
frame_0178.png,history_modal,2026/06/03 20:09:53,#503,GX99,AoW,#509,849,49,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[GX99]が#509[AoW]領有中のLV.1都市 #509(849,49)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-3 20:09:53"
frame_0178.png,history_modal,2026/06/03 20:47:28,#480,CDf8,,#511,749,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[CDf8]が#511領有中のLV.1都市#511(749,849)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-3 20:47:28"
frame_0179.png,history_modal,2026/06/03 20:01:53,#503,TIKW,DaNG,#511,549,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[TIKWが#511[DaNG]領有中のLV.1都市 #511(549,849)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-3 20:01:53"
frame_0179.png,history_modal,2026/06/03 20:47:28,#480,CDf8,,#511,749,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[CDf8]が#511領有中のLV.1都市#511(749,849)を 攻撃し、陣営のために破壊宝箱x2を勝ち取りました 2026-6-3 20:47:28"
frame_0180.png,history_modal,2026/06/03 20:03:12,#476,476C,SHA,#534,249,449,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476C]が#534[SHA]領有中のLV.2都市 #534(249,449)を攻撃し、陣営のために破壊宝額*5を勝 ち取りました 2026-6-3 20:03:12"
frame_0180.png,history_modal,2026/06/03 20:47:28,#480,CDf8,,#511,749,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[CDf8]が#511領有中のLV.1都市#511(749,849)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-3 20:47:28"
frame_0180.png,history_modal,2026/06/03 20:55:37,#440,GcC,cDf8,#480,749,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#440[Gcc]が#480[cDf8]領有中のLV.1都市 #480(749,149)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-3 20:55:37"
frame_0181.png,history_modal,2026/06/03 20:47:28,#480,C0f8,,#511,749,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[C0f8]が#511領有中のLV.1都市#511(749,849)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-3 20:47:28"
frame_0181.png,history_modal,2026/06/03 20:55:37,#440,GcC,cof8,#480,749,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#440[Gcc]が#480[cof8]領有中のLV.1都市 #480(749,149)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-3 20:55:37"
frame_0182.png,history_modal,2026/06/03 20:47:28,#480,CDf8,,#511,749,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[CDf8]が#511領有中のLV.1都市#511(749,849)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-3 20:47:28"
frame_0182.png,history_modal,2026/06/06 04:02:29,#503,Lghs,GoDs,#440,249,449,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[Lghs]が#440[GoDs]領有中のLv.2都市 #440(249,449)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-6 04:02:29"
frame_0183.png,history_modal,2026/06/03 20:55:37,#440,GcC,CDf8,#480,749,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#440[Gcc]が#480[CDf8]領有中のLV.1都市 #480(749,149)を攻撃し、陣宮のために破壊宝箱xを勝 ち取りました 2026-6-3 20:55:37"
frame_0184.png,history_modal,2026/06/06 04:06:20,#503,UMN,0WM,#509,349,949,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[UMN]が#509[0WM]領有中のLV.1都市 #509(349,949)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-6 04:06:20"
frame_0184.png,history_modal,2026/06/06 04:13:03,#480,BgNa,5Va,#511,749,549,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[BgNa]が#511[5Va]領有中のLV.2都市 #511(749,549)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-6 04:13:03"
frame_0185.png,history_modal,2026/06/06 04:06:20,#503,UMN,OWM,#509,349,949,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[UMNが#509[OWM]領有中のLV.1都市 #509(349,949)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-6 04:06:20"
frame_0185.png,history_modal,2026/06/06 04:13:03,#480,BgNa,5Val,#511,749,649,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[BgNa]が#511[5Val]領有中のLv.2都市 #511(749,649)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-6 04:13:03"
frame_0185.png,history_modal,2026/06/06 04:15:19,#480,WbW,sbM,#511,749,449,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[WbWが#511[sbM]領有中のLV.2都市 #511(749,449)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-6 04:15:19"
frame_0185.png,history_modal,2026/06/06 04:17:45,#480,WbW,sbM,#511,849,349,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[WbWが#511[sbM]領有中のLV.1都市 #511(849,349)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-6 04:17:45"
frame_0186.png,history_modal,2026/06/06 04:17:45,#480,WbW,sbM,#511,849,349,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[WbWが#511[sbM]領有中のLv.1都市 #511(849,349)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-6 04:17:45"
frame_0186.png,history_modal,2026/06/06 04:18:05,#480,BgNa,5Val,#511,749,549,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[BgNa]が#511[5Val]領有中のLv.2都市 #511(749,549)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-6 04:18:05"
frame_0186.png,history_modal,2026/06/06 04:27:58,#480,AAOA,,#511,749,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[AAOAが#511領有中のLV.1都市#511(749,149)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-6 04:27:58"
frame_0187.png,history_modal,2026/06/06 04:15:19,#480,Wbu,sbM,#511,749,449,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[Wbuが#511[sbM]領有中のLv.2都市 #511(749,449)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-6 04:15:19"
frame_0187.png,history_modal,2026/06/06 04:17:45,#480,Wbu,sbM,#511,849,349,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[Wbuが#511[sbM]領有中のLV.1都市 #511(849,349)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-6 04:17:45"
frame_0187.png,history_modal,2026/06/06 04:18:05,#480,BgNa,5Va,#511,749,549,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[BgNa]が#511[5Va]領有中のLv.2都市 #511(749,549)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-6 04:18:05"
frame_0187.png,history_modal,2026/06/06 04:27:58,#480,AAOA,,#511,749,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[AAOAが#511領有中のLV.1都市#511(749,149)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-6 04:27:58"
frame_0188.png,history_modal,2026/06/06 04:17:45,#480,WbW,sbM,#511,849,349,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[WbWが#511[sbM]領有中のLV.1都市 #511(849,349)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-6 04:17:45"
frame_0188.png,history_modal,2026/06/06 04:27:58,#480,AAOA,,#511,749,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[AAOAが#511領有中のLV.1都市#511(749,149)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-6 04:27:58"
frame_0188.png,history_modal,2026/06/06 04:28:41,#511,2N7,K4TR,#523,549,249,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#511[2N7]が#523[K4TR]領有中のLV.2都市 #523(549,249)を攻撃し、陣営のために破壊宝箱x5を勝 ち取りました 2026-6-6 04:28:41"
frame_0189.png,history_modal,2026/06/06 04:29:00,#503,UMN,OUM,#509,249,949,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[UMNが#509[OUM]領有中のLV.1都市 #509(249,949)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-6-6 04:29:00"
frame_0189.png,history_modal,2026/06/06 04:36:13,#480,AAOA,5Va,#511,849,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[AAOA]が#511[5Va]領有中のLV.1都市 #511(849,849)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-6 04:36:13"
frame_0190.png,history_modal,2026/06/06 04:28:41,#511,2N7,K4TR,#523,549,249,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#511[2N7]が#523[K4TR]領有中のLV.2都市 #523(549,249)を攻撃し、陣宮のために破壊宝額x5を勝 ち取りました 2026-6-6 04:28:41"
frame_0190.png,history_modal,2026/06/06 04:29:00,#503,UMN,0WM,#509,249,949,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[UMNが#509[0WM]領有中のLV.1都市 #509(249,949)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-6-6 04:29:00"
frame_0190.png,history_modal,2026/06/06 04:36:13,#480,AAOA,5Va,#511,849,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[AAOAが#511[5Va]領有中のLV.1都市 #511(849,849)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-6-6 04:36:13"
frame_0190.png,history_modal,2026/06/06 04:36:32,#509,SsQ,K4TR,#523,449,349,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#509[5s0]が#523[K4TR]領有中のLV.3都市 #523(449,349)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-6-6 04:36:32"
frame_0191.png,history_modal,2026/06/06 04:29:00,#503,UMN,0WM,#509,249,949,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[UMNが#509[0WM]領有中のLV.1都市 #509(249,949)を攻撃し、陣宮のために破壊宝箱x2を勝 ち取りました 2026-6-6 04:29:00"
frame_0191.png,history_modal,2026/06/06 04:32:12,#511,2N7,50U,#523,549,349,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#511[2N7]が#523[50U]領有中のLV.3都市#523(549,349)を 攻撃し、陣営のために破壊宝箱＊10を勝ち取りました 2026-6-6 04:32:12"
frame_0191.png,history_modal,2026/06/06 04:36:13,#480,AADA,5Va,#511,849,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[AADA]が#511[5Va]領有中のLV.1都市 #511(849,849)を攻撃し、陣宮のために破壊宝箱x2を勝 ち取りました 2026-6-6 04:36:13"
frame_0191.png,history_modal,2026/06/06 04:36:32,#509,SsQ,K4TR,#523,449,349,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#509[5s0]が#523[K4TR]領有中のLV.3都市 #523(449,349)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-6-6 04:36:32"
frame_0192.png,history_modal,2026/06/06 04:36:13,#480,AAOA,5Va,#511,849,849,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#480[AAOA]が#511[5Va]領有中のLV.1都市 #511(849,849)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-6-6 04:36:13"
frame_0192.png,history_modal,2026/06/06 04:36:32,#509,SsQ,K4TR,#523,449,349,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#509[5s0]が#523[K4TR]領有中のLV.3都市 #523(449,349)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-6-6 04:36:32"
frame_0192.png,history_modal,2026/06/06 04:39:29,#509,5sq,5DU,#523,649,349,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#509[5sq]が#523[5DU]領有中のLV.3都市#523(649,349)を 攻撃し、陣営のために破壊宝箱＊10を勝ち取りました 2026-6-6 04:39:29"
frame_0192.png,history_modal,2026/06/06 04:41:42,#534,4tH,PmP,#480,149,249,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#534[4tH]が#480[PmP]領有中のLV.1都市 #480(149,249)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-6-6 04:41:42"
frame_0193.png,history_modal,2026/06/06 04:39:29,#509,SsQ,50u,#523,649,349,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#509[5s0]が#523[50u]領有中のLV.3都市#523(649,349)を 攻撃し、陣営のために破壊宝額x10を勝ち取りました 2026-6-6 04:39:29"
frame_0193.png,history_modal,2026/06/06 04:41:42,#534,4tH,PmP,#480,149,249,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#534[4tH]が#480[PmP]領有中のLV.1都市 #480(149,249)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-6 04:41:42"
frame_0193.png,history_modal,2026/06/06 04:43:21,#534,4tH,PmP,#480,49,249,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#534[4tH]が#480[PmP]領有中のLV.1都市#480(49,249)を 攻撃し、陣営のために破壊宝額xを勝ち取りました 2026-6-6 04:43:21"
frame_0194.png,history_modal,2026/06/06 04:39:29,#509,SsQ,5Du,#523,649,349,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#509[5s0]が#523[5Du]領有中のLV.3都市#523(649,349)を 攻撃し、陣営のために破壊宝箱x10を勝ち取りました 2026-6-6 04:39:29"
frame_0194.png,history_modal,2026/06/06 04:41:42,#534,4tH,PmP,#480,149,249,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#534[4tH]が#480[PmP]領有中のLV.1都市 #480(149,249)を攻撃し、陣営のために破壊宝箱x2を勝 ち取りました 2026-6-6 04:41:42"
frame_0195.png,history_modal,2026/06/06 04:43:21,#534,4tH,PmP,#480,49,249,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#534[4tH]が#480[PmP]領有中のLV.1都市#480(49,249)を 攻撃し、陣営のために破壊宝箱xを勝ち取りました 2026-6-6 04:43:21"
frame_0195.png,history_modal,2026/06/06 12:01:40,#503,GX99,FHX,#509,649,349,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[GX99が#509[FHX]領有中のLV.3都市 #509(649,349)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-6-6 12:01:40"
frame_0196.png,history_modal,2026/06/06 10:35:19,#523,5DU,,#511,249,349,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[5DUが#511領有中のLv.2都市#511(249,349)を 攻撃し、陣営のために破壊宝箱x5を勝ち取りました 2026-6-6 10:35:19"
frame_0197.png,history_modal,2026/06/06 10:35:19,#523,5DU,,#511,249,349,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#523[5DUが#511領有中のLV.2都市#511(249,349)を 攻撃し、陣営のために破壊宝箱x5をち取りました 2026-6-6 10:35:19"
frame_0197.png,history_modal,2026/06/06 12:01:40,#503,GX99,FHX,#509,649,349,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[GX99]が#509[FHX]領有中のLv.3都市 #509(649,349)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-6-6 12:01:40"
frame_0197.png,history_modal,2026/06/06 12:10:44,#503,one,AoW,#509,849,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[one]が#509[AoW]領有中のLv.1都市 #509(849,149)を攻撃し、陣営のために破壊宝箱xを勝 ち取りました 2026-6-6 12:10:44"
frame_0198.png,history_modal,2026/06/06 12:01:40,#503,GX99,FHX,#509,649,349,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[GX99が#509[FHX]領有中のLV.3都市 #509(649,349)を攻撃し、陣営のために破壊宝箱x10を 勝ち取りました 2026-6-6 12:01:40"
frame_0198.png,history_modal,2026/06/06 12:10:44,#503,one,AoW,#509,849,149,1,,都市,都市,destroy,破壊,medium,visible_datetime,"#503[oneが#509[AoW]領有中のLV.1都市 #509(849,149)を攻撃し、陣宮のために破壊宝箱xを勝 ち取りました 2026-6-6 12:10:44"
frame_0199.png,history_modal,2026/06/06 12:14:04,#476,476X,RGWC,#534,449,749,2,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476X]が#534[RGWC]領有中のLv.2都市 #534(449,749)を攻撃し、陣営のために破壊宝額*5を勝 ち取りました 2026-6-6 12:14:04"
frame_0199.png,history_modal,2026/06/06 12:14:58,#476,476A,MOn,#509,449,649,3,,都市,都市,destroy,破壊,medium,visible_datetime,"#476[476Aが#509[MOn]領有中のLV.3都市 #509(449,649)を攻撃し、陣営のために破壊宝箱*10を 勝ち取りました 2026-6-6 12:14:58"
